Age,Gender,Education Level,Job Title,Years of Experience,Salary,Country,Race,Senior
28.0,0,1,112,5.0,160000.0,2,9,0
26.0,1,1,24,3.0,130000.0,0,2,0
29.0,0,2,27,6.0,180000.0,2,9,0
32.0,1,1,112,8.0,190000.0,0,2,0
33.0,0,2,88,11.0,198000.0,0,2,0
24.0,1,1,24,1.0,90000.0,2,9,0
27.0,1,1,112,4.0,140000.0,0,1,0
25.0,0,1,24,2.0,110000.0,0,9,0
30.0,0,3,27,7.0,185000.0,4,1,0
31.0,1,1,24,9.0,195000.0,3,1,0
28.0,0,1,112,5.0,160000.0,1,1,0
26.0,1,1,24,3.0,130000.0,1,9,0
29.0,0,2,27,6.0,180000.0,4,5,0
32.0,1,1,112,8.0,190000.0,0,2,0
33.0,0,2,88,11.0,198000.0,1,1,0
24.0,1,1,24,1.0,90000.0,3,8,0
27.0,1,1,112,4.0,140000.0,4,5,0
25.0,0,1,24,2.0,110000.0,4,0,0
30.0,0,3,27,7.0,185000.0,0,1,0
31.0,1,1,24,9.0,195000.0,2,4,0
28.0,0,1,112,5.0,160000.0,1,1,0
26.0,1,1,24,3.0,130000.0,3,1,0
29.0,0,2,27,6.0,180000.0,1,1,0
32.0,1,1,112,8.0,190000.0,2,9,0
33.0,0,2,88,11.0,198000.0,1,9,0
24.0,1,1,24,1.0,90000.0,2,6,0
27.0,1,1,112,4.0,140000.0,2,6,0
25.0,0,1,24,2.0,110000.0,4,5,0
30.0,0,3,27,7.0,185000.0,4,5,0
31.0,1,1,24,9.0,195000.0,3,1,0
28.0,0,1,112,5.0,160000.0,0,1,0
26.0,1,1,24,3.0,130000.0,0,2,0
29.0,0,2,27,6.0,180000.0,0,1,0
32.0,1,1,112,8.0,190000.0,0,1,0
33.0,0,2,88,11.0,198000.0,2,9,0
24.0,1,1,24,1.0,90000.0,1,9,0
27.0,1,1,112,4.0,140000.0,4,9,0
25.0,1,1,24,2.0,125000.0,3,9,0
28.0,0,2,27,6.0,175000.0,1,1,0
30.0,1,1,112,8.0,190000.0,3,9,0
27.0,0,1,88,4.0,150000.0,3,8,0
24.0,1,1,24,1.0,95000.0,3,7,0
31.0,1,2,27,9.0,195000.0,1,9,0
28.0,1,1,112,5.0,160000.0,4,0,0
33.0,0,2,88,11.0,198000.0,0,9,0
26.0,1,1,24,3.0,130000.0,1,1,0
30.0,0,3,27,7.0,185000.0,2,4,0
27.0,1,1,112,4.0,140000.0,0,9,0
34.0,0,2,88,12.0,196000.0,3,1,0
23.0,1,1,24,1.0,90000.0,1,1,0
32.0,0,3,27,10.0,193000.0,1,3,0
29.0,1,1,112,6.0,170000.0,4,5,0
30.0,0,1,88,5.0,160000.0,2,9,0
26.0,1,1,24,3.0,135000.0,1,1,0
31.0,0,2,27,6.0,180000.0,1,9,0
28.0,1,1,112,5.0,160000.0,3,7,0
33.0,0,2,88,11.0,198000.0,1,3,0
24.0,1,1,24,1.0,90000.0,0,9,0
30.0,0,3,27,7.0,185000.0,2,6,0
27.0,1,1,112,4.0,140000.0,0,2,0
34.0,0,2,88,12.0,196000.0,4,1,0
25.0,1,1,24,2.0,115000.0,2,6,0
29.0,0,2,27,6.0,180000.0,1,1,0
32.0,1,1,112,8.0,190000.0,2,6,0
27.0,0,1,88,4.0,150000.0,4,0,0
31.0,1,1,24,9.0,195000.0,3,1,0
28.0,0,1,112,5.0,160000.0,3,1,0
33.0,1,2,88,11.0,198000.0,3,7,0
26.0,0,1,24,3.0,130000.0,1,1,0
30.0,1,3,27,7.0,185000.0,3,8,0
27.0,0,1,112,4.0,140000.0,1,9,0
34.0,1,2,88,12.0,196000.0,2,6,0
25.0,0,1,24,2.0,110000.0,0,1,0
32.0,1,1,112,8.0,190000.0,1,3,0
29.0,0,2,27,6.0,180000.0,2,9,0
30.0,1,1,24,5.0,160000.0,2,4,0
33.0,0,2,88,11.0,198000.0,3,8,0
24.0,1,1,24,1.0,90000.0,1,1,0
31.0,0,3,27,9.0,195000.0,0,1,0
28.0,1,1,112,5.0,160000.0,1,3,0
27.0,0,1,88,4.0,150000.0,4,1,0
26.0,1,1,24,3.0,130000.0,1,3,0
29.0,0,2,27,6.0,180000.0,1,3,0
32.0,1,1,112,8.0,190000.0,3,9,0
33.0,0,2,88,11.0,198000.0,4,0,0
25.0,1,1,24,2.0,110000.0,3,8,0
30.0,0,3,27,7.0,185000.0,3,9,0
27.0,1,1,112,4.0,140000.0,1,9,0
34.0,0,2,88,12.0,196000.0,3,8,0
31.0,1,1,24,9.0,195000.0,2,4,0
28.0,0,1,112,5.0,160000.0,1,3,0
26.0,1,1,24,3.0,130000.0,2,6,0
29.0,0,2,27,6.0,180000.0,1,3,0
32.0,1,1,112,8.0,190000.0,1,9,0
33.0,0,2,88,11.0,198000.0,3,1,0
24.0,1,1,24,1.0,90000.0,2,6,0
27.0,1,1,112,4.0,140000.0,1,3,0
25.0,0,1,24,2.0,110000.0,3,9,0
30.0,0,3,27,7.0,185000.0,0,1,0
31.0,1,1,24,9.0,195000.0,4,5,0
28.0,0,1,112,5.0,160000.0,0,2,0
26.0,1,1,24,3.0,130000.0,0,1,0
29.0,0,2,27,6.0,180000.0,1,1,0
32.0,1,1,112,8.0,190000.0,3,1,0
33.0,0,2,88,11.0,198000.0,3,8,0
24.0,1,1,24,1.0,90000.0,1,3,0
27.0,1,1,112,4.0,140000.0,1,3,0
25.0,0,1,24,2.0,110000.0,0,9,0
30.0,0,3,27,7.0,185000.0,4,9,0
31.0,1,1,24,9.0,195000.0,2,6,0
28.0,0,1,112,5.0,160000.0,1,9,0
26.0,1,1,24,3.0,130000.0,2,9,0
29.0,0,2,27,6.0,180000.0,0,1,0
32.0,1,1,112,8.0,190000.0,4,0,0
33.0,0,2,88,11.0,198000.0,4,5,0
24.0,1,1,24,1.0,90000.0,0,9,0
27.0,1,1,112,4.0,140000.0,4,1,0
23.0,1,1,24,1.0,90000.0,4,9,0
27.0,0,2,27,4.0,150000.0,1,1,0
32.0,1,1,112,8.0,190000.0,2,9,0
24.0,0,1,88,3.0,125000.0,0,2,0
25.0,1,1,24,2.0,110000.0,2,4,0
31.0,1,2,27,7.0,180000.0,4,5,0
28.0,1,1,112,5.0,160000.0,3,1,0
33.0,0,2,88,10.0,195000.0,2,6,0
26.0,1,1,24,3.0,130000.0,3,8,0
30.0,0,3,27,6.0,170000.0,1,9,0
27.0,1,1,112,4.0,140000.0,4,1,0
34.0,0,2,88,11.0,196000.0,0,2,0
23.0,1,1,24,1.0,92000.0,1,1,0
32.0,0,3,27,9.0,195000.0,0,2,0
29.0,1,1,112,6.0,170000.0,3,7,0
30.0,0,1,88,5.0,160000.0,1,1,0
26.0,1,1,24,3.0,135000.0,3,9,0
31.0,0,2,27,6.0,180000.0,2,6,0
28.0,1,1,112,5.0,165000.0,1,1,0
33.0,0,2,88,11.0,198000.0,0,2,0
24.0,1,1,24,1.0,95000.0,3,1,0
30.0,0,3,27,7.0,185000.0,4,0,0
27.0,1,1,112,4.0,140000.0,4,0,0
34.0,0,2,88,12.0,196000.0,0,2,0
25.0,1,1,24,2.0,115000.0,4,1,0
29.0,0,2,27,6.0,180000.0,1,9,0
32.0,1,1,112,8.0,190000.0,1,1,0
27.0,0,1,88,4.0,150000.0,4,1,0
31.0,1,1,24,9.0,195000.0,4,1,0
28.0,0,1,112,5.0,160000.0,0,9,0
33.0,1,2,88,11.0,198000.0,2,6,0
26.0,0,1,24,3.0,130000.0,0,1,0
30.0,1,3,27,7.0,185000.0,3,8,0
27.0,0,1,112,4.0,140000.0,0,1,0
34.0,1,2,88,12.0,196000.0,1,1,0
25.0,0,1,24,2.0,110000.0,1,9,0
32.0,1,1,112,8.0,190000.0,0,1,0
29.0,0,2,27,6.0,180000.0,4,5,0
30.0,1,1,24,5.0,160000.0,3,9,0
33.0,0,2,88,11.0,198000.0,3,7,0
24.0,1,1,24,1.0,90000.0,2,9,0
31.0,0,3,27,9.0,195000.0,4,5,0
28.0,1,1,112,5.0,160000.0,1,9,0
27.0,0,1,88,4.0,150000.0,2,6,0
26.0,1,1,24,3.0,130000.0,4,1,0
29.0,0,2,27,6.0,180000.0,2,6,0
32.0,1,1,112,8.0,190000.0,4,5,0
33.0,0,2,88,11.0,198000.0,4,5,0
25.0,1,1,24,2.0,110000.0,0,9,0
30.0,0,3,27,7.0,185000.0,1,1,0
27.0,1,1,112,4.0,140000.0,4,9,0
34.0,0,2,88,12.0,196000.0,4,1,0
31.0,1,1,24,9.0,195000.0,1,1,0
28.0,0,1,112,5.0,160000.0,3,7,0
26.0,1,1,24,3.0,130000.0,0,2,0
29.0,0,2,27,6.0,180000.0,0,1,0
32.0,1,1,112,8.0,190000.0,3,1,0
33.0,0,2,88,11.0,198000.0,4,1,0
24.0,1,1,24,1.0,90000.0,0,9,0
27.0,1,1,112,4.0,140000.0,2,4,0
25.0,0,1,24,2.0,110000.0,0,9,0
30.0,0,3,27,7.0,185000.0,1,3,0
31.0,1,1,24,9.0,195000.0,1,3,0
28.0,0,1,112,5.0,160000.0,1,1,0
26.0,1,1,24,3.0,130000.0,4,1,0
29.0,0,2,27,6.0,180000.0,0,1,0
32.0,1,1,112,8.0,190000.0,4,1,0
33.0,0,2,88,11.0,198000.0,4,9,0
24.0,1,1,24,1.0,90000.0,0,1,0
27.0,1,1,112,4.0,140000.0,3,8,0
25.0,0,1,24,2.0,110000.0,0,2,0
30.0,0,3,27,7.0,185000.0,3,7,0
31.0,1,1,24,9.0,195000.0,3,8,0
28.0,0,1,112,5.0,160000.0,2,6,0
26.0,1,1,24,3.0,130000.0,2,4,0
29.0,0,2,27,6.0,180000.0,0,1,0
32.0,1,1,112,8.0,190000.0,3,9,0
33.0,0,2,88,11.0,198000.0,2,6,0
24.0,1,1,24,1.0,90000.0,2,4,0
27.0,1,1,112,4.0,140000.0,1,1,0
25.0,0,1,24,2.0,110000.0,1,9,0
30.0,0,3,27,7.0,185000.0,1,1,0
31.0,1,1,24,9.0,195000.0,4,9,0
28.0,0,1,112,5.0,160000.0,3,1,0
26.0,1,1,24,3.0,130000.0,1,1,0
29.0,0,2,27,6.0,180000.0,0,9,0
32.0,1,1,112,8.0,190000.0,3,1,0
33.0,0,2,88,11.0,198000.0,2,4,0
24.0,1,1,24,1.0,90000.0,2,9,0
27.0,1,1,112,4.0,140000.0,2,6,0
25.0,0,1,24,2.0,110000.0,0,1,0
30.0,0,3,27,7.0,185000.0,2,4,0
31.0,1,1,24,9.0,195000.0,1,9,0
28.0,0,1,112,5.0,160000.0,4,9,0
26.0,1,1,24,3.0,130000.0,1,3,0
29.0,0,2,27,6.0,180000.0,1,3,0
32.0,1,1,112,8.0,190000.0,1,9,0
33.0,0,2,88,11.0,198000.0,4,9,0
24.0,1,1,24,1.0,90000.0,0,9,0
27.0,1,1,112,4.0,140000.0,2,4,0
25.0,0,1,24,2.0,110000.0,4,1,0
30.0,0,3,27,7.0,185000.0,3,1,0
31.0,1,1,24,9.0,195000.0,4,5,0
28.0,0,1,112,5.0,160000.0,4,0,0
26.0,1,1,24,3.0,130000.0,0,2,0
29.0,0,2,27,6.0,180000.0,4,0,0
32.0,1,1,112,8.0,190000.0,0,1,0
33.0,0,2,88,11.0,198000.0,3,9,0
24.0,1,1,24,1.0,90000.0,3,9,0
27.0,1,1,112,4.0,140000.0,2,6,0
25.0,0,1,24,2.0,110000.0,3,8,0
30.0,0,3,27,7.0,185000.0,0,2,0
31.0,1,1,24,9.0,195000.0,0,2,0
28.0,0,1,112,5.0,160000.0,0,1,0
26.0,1,1,24,3.0,130000.0,4,9,0
29.0,0,2,27,6.0,180000.0,4,0,0
32.0,1,1,112,8.0,190000.0,3,1,0
33.0,0,2,88,11.0,198000.0,1,3,0
24.0,1,1,24,1.0,90000.0,2,4,0
27.0,1,1,112,4.0,140000.0,1,9,0
25.0,0,1,24,2.0,110000.0,4,1,0
30.0,0,3,27,7.0,185000.0,3,8,0
31.0,1,1,24,9.0,195000.0,1,9,0
28.0,0,1,112,5.0,160000.0,3,7,0
26.0,1,1,24,3.0,130000.0,2,9,0
29.0,0,2,27,6.0,180000.0,0,2,0
32.0,1,1,112,8.0,190000.0,3,7,0
33.0,0,2,88,11.0,198000.0,4,1,0
24.0,1,1,24,1.0,90000.0,2,4,0
27.0,1,1,112,4.0,140000.0,3,7,0
25.0,0,1,24,2.0,110000.0,4,0,0
30.0,0,3,27,7.0,185000.0,2,6,0
31.0,1,1,24,9.0,195000.0,4,5,0
28.0,0,1,112,5.0,160000.0,3,8,0
25.0,1,1,24,3.0,135000.0,0,1,0
32.0,1,1,112,8.0,190000.0,2,9,0
29.0,0,2,27,6.0,180000.0,3,8,0
30.0,1,1,24,5.0,160000.0,3,1,0
24.0,1,1,24,1.0,95000.0,0,9,0
33.0,0,2,88,11.0,196000.0,0,2,0
27.0,1,1,112,4.0,140000.0,3,7,0
26.0,1,1,24,3.0,130000.0,4,0,0
30.0,0,3,27,7.0,185000.0,3,7,0
31.0,1,1,24,9.0,195000.0,4,9,0
28.0,0,1,112,5.0,160000.0,3,9,0
26.0,0,1,24,3.0,130000.0,1,1,0
30.0,1,3,27,7.0,185000.0,0,1,0
27.0,0,1,88,4.0,150000.0,1,3,0
24.0,1,1,24,1.0,90000.0,3,1,0
33.0,1,2,88,11.0,198000.0,4,0,0
25.0,1,1,24,2.0,115000.0,4,9,0
28.0,1,1,112,5.0,165000.0,2,6,0
26.0,1,1,24,3.0,130000.0,4,1,0
29.0,0,2,27,6.0,180000.0,1,1,0
32.0,1,1,112,8.0,190000.0,3,1,0
33.0,0,2,88,11.0,198000.0,4,5,0
27.0,1,1,112,4.0,140000.0,2,9,0
31.0,0,2,27,6.0,180000.0,0,1,0
30.0,1,1,24,5.0,160000.0,2,9,0
24.0,1,1,24,1.0,92000.0,2,9,0
28.0,0,1,112,5.0,160000.0,2,9,0
26.0,1,1,24,3.0,130000.0,0,2,0
32.0,1,1,112,8.0,190000.0,2,9,0
33.0,0,2,88,11.0,198000.0,0,1,0
25.0,1,1,24,2.0,110000.0,4,5,0
30.0,0,3,27,7.0,185000.0,3,9,0
27.0,1,1,112,4.0,140000.0,2,4,0
34.0,0,2,88,12.0,196000.0,3,1,0
31.0,1,1,24,9.0,195000.0,0,1,0
28.0,0,1,112,5.0,160000.0,2,6,0
26.0,1,1,24,3.0,130000.0,2,6,0
29.0,0,2,27,6.0,180000.0,3,1,0
32.0,1,1,112,8.0,190000.0,2,4,0
33.0,0,2,88,11.0,198000.0,2,4,0
24.0,1,1,24,1.0,90000.0,2,6,0
27.0,1,1,112,4.0,140000.0,4,0,0
25.0,0,1,24,2.0,110000.0,4,1,0
30.0,0,3,27,7.0,185000.0,3,7,0
31.0,1,1,24,9.0,195000.0,3,7,0
28.0,0,1,112,5.0,160000.0,4,1,0
26.0,1,1,24,3.0,130000.0,3,9,0
29.0,0,2,27,6.0,180000.0,3,9,0
32.0,1,1,112,8.0,190000.0,0,9,0
33.0,0,2,88,11.0,198000.0,2,4,0
24.0,1,1,24,1.0,90000.0,4,5,0
27.0,1,1,112,4.0,140000.0,0,1,0
25.0,0,1,24,2.0,110000.0,3,8,0
30.0,0,3,27,7.0,185000.0,3,9,0
31.0,1,1,24,9.0,195000.0,0,1,0
28.0,0,1,112,5.0,160000.0,0,9,0
26.0,1,1,24,3.0,130000.0,2,9,0
29.0,0,2,27,6.0,180000.0,0,1,0
32.0,1,1,112,8.0,190000.0,1,9,0
33.0,0,2,88,11.0,198000.0,4,0,0
24.0,1,1,24,1.0,90000.0,2,4,0
27.0,1,1,112,4.0,140000.0,4,5,0
25.0,0,1,24,2.0,110000.0,3,1,0
30.0,0,3,27,7.0,185000.0,1,1,0
31.0,1,1,24,9.0,195000.0,0,9,0
28.0,0,1,112,5.0,160000.0,2,6,0
26.0,1,1,24,3.0,130000.0,3,8,0
29.0,0,2,27,6.0,180000.0,4,9,0
32.0,1,1,112,8.0,190000.0,3,1,0
33.0,0,2,88,11.0,198000.0,2,9,0
24.0,1,1,24,1.0,90000.0,2,9,0
27.0,1,1,112,4.0,140000.0,1,1,0
25.0,0,1,24,2.0,110000.0,1,3,0
30.0,0,3,27,7.0,185000.0,1,1,0
31.0,1,1,24,9.0,195000.0,1,9,0
28.0,0,1,112,5.0,160000.0,4,9,0
26.0,1,1,24,3.0,130000.0,0,2,0
29.0,0,2,27,6.0,180000.0,0,2,0
32.0,1,1,112,8.0,190000.0,4,9,0
33.0,0,2,88,11.0,198000.0,2,4,0
24.0,1,1,24,1.0,90000.0,0,1,0
27.0,1,1,112,4.0,140000.0,2,4,0
25.0,0,1,24,2.0,110000.0,2,4,0
30.0,0,3,27,7.0,185000.0,3,7,0
31.0,1,1,24,9.0,195000.0,4,9,0
28.0,0,1,112,5.0,160000.0,3,7,0
26.0,1,1,24,3.0,130000.0,3,1,0
29.0,0,2,27,6.0,180000.0,0,9,0
32.0,1,1,112,8.0,190000.0,2,6,0
33.0,0,2,88,11.0,198000.0,4,5,0
24.0,1,1,24,1.0,90000.0,3,7,0
27.0,1,1,112,4.0,140000.0,0,9,0
25.0,0,1,24,2.0,110000.0,1,1,0
30.0,0,3,27,7.0,185000.0,1,1,0
31.0,1,1,24,9.0,195000.0,4,0,0
28.0,0,1,112,5.0,160000.0,4,1,0
26.0,1,1,24,3.0,130000.0,2,9,0
29.0,0,2,27,6.0,180000.0,1,9,0
32.0,1,1,112,8.0,190000.0,4,5,0
33.0,0,2,88,11.0,198000.0,1,3,0
24.0,1,1,24,1.0,90000.0,0,1,0
27.0,1,1,112,4.0,140000.0,3,9,0
25.0,0,1,24,2.0,110000.0,0,9,0
30.0,0,3,27,7.0,185000.0,1,1,0
31.0,1,1,24,9.0,195000.0,2,6,0
28.0,0,1,112,5.0,160000.0,1,1,0
26.0,1,1,24,3.0,130000.0,1,9,0
29.0,0,2,27,6.0,180000.0,1,1,0
32.0,1,1,112,8.0,190000.0,0,2,0
33.0,0,2,88,11.0,198000.0,1,3,0
24.0,1,1,24,1.0,90000.0,1,9,0
27.0,1,1,112,4.0,140000.0,3,8,0
25.0,0,1,24,2.0,110000.0,0,1,0
30.0,0,3,27,7.0,185000.0,3,1,0
31.0,1,1,24,9.0,195000.0,3,8,0
28.0,0,1,112,5.0,160000.0,1,3,0
26.0,1,1,24,3.0,130000.0,0,2,0
29.0,0,2,27,6.0,180000.0,4,5,0
32.0,1,1,112,8.0,190000.0,1,1,0
33.0,0,2,88,11.0,198000.0,1,9,0
24.0,1,1,24,1.0,90000.0,2,6,0
27.0,1,1,112,4.0,140000.0,3,7,0
25.0,0,1,24,2.0,110000.0,2,9,0
30.0,0,3,27,7.0,185000.0,4,1,0
31.0,1,1,24,9.0,195000.0,3,1,0
28.0,0,1,112,5.0,160000.0,3,1,0
26.0,1,1,24,3.0,130000.0,1,3,0
29.0,0,2,27,6.0,180000.0,4,9,0
32.0,1,1,112,8.0,190000.0,4,9,0
33.0,0,2,88,11.0,198000.0,1,9,0
24.0,1,1,24,1.0,90000.0,0,1,0
27.0,1,1,112,4.0,140000.0,4,5,0
25.0,0,1,24,2.0,110000.0,3,7,0
30.0,0,3,27,7.0,185000.0,4,9,0
32.0,1,1,24,5.0,135000.0,4,5,0
27.0,0,2,27,3.0,180000.0,1,1,0
40.0,1,1,112,12.0,195000.0,0,9,0
35.0,0,1,88,8.0,165000.0,4,1,0
43.0,1,2,27,15.0,198000.0,4,9,0
29.0,0,1,112,4.0,150000.0,4,5,0
36.0,1,1,24,9.0,162000.0,0,1,0
31.0,1,2,27,6.0,175000.0,2,6,0
42.0,0,1,112,13.0,197000.0,4,9,0
33.0,1,1,24,7.0,142000.0,4,9,0
29.0,0,2,27,4.0,182000.0,0,2,0
41.0,1,1,112,11.0,185000.0,2,6,0
35.0,0,1,88,8.0,170000.0,0,1,0
27.0,1,1,112,4.0,160000.0,0,1,0
32.0,1,1,27,8.0,180000.0,0,2,0
29.0,0,2,24,6.0,150000.0,4,1,0
30.0,1,1,24,5.0,140000.0,1,9,0
24.0,1,1,24,2.0,100000.0,2,4,0
33.0,0,2,88,11.0,190000.0,3,7,0
27.0,1,1,112,4.0,160000.0,2,9,0
26.0,1,1,24,3.0,120000.0,3,1,0
30.0,0,3,27,7.0,170000.0,4,1,0
31.0,1,1,24,9.0,190000.0,1,9,0
28.0,0,1,112,5.0,150000.0,0,2,0
26.0,0,1,24,3.0,120000.0,3,7,0
30.0,1,3,27,7.0,170000.0,1,3,0
27.0,0,1,88,4.0,130000.0,2,6,0
24.0,1,1,24,2.0,95000.0,1,3,0
33.0,1,2,88,11.0,195000.0,4,9,0
25.0,1,1,24,2.0,100000.0,4,1,0
28.0,1,1,112,5.0,150000.0,3,7,0
26.0,1,1,24,3.0,120000.0,0,9,0
29.0,0,2,27,6.0,150000.0,4,9,0
32.0,1,1,27,8.0,180000.0,0,9,0
33.0,0,2,88,11.0,195000.0,0,2,0
27.0,1,1,112,4.0,160000.0,3,7,0
31.0,0,2,27,6.0,170000.0,1,3,0
30.0,1,1,24,5.0,140000.0,2,9,0
24.0,1,1,24,2.0,95000.0,4,0,0
28.0,0,1,112,5.0,150000.0,1,1,0
26.0,1,1,24,3.0,120000.0,4,9,0
32.0,1,1,112,8.0,180000.0,4,9,0
33.0,0,2,88,11.0,195000.0,0,2,0
25.0,1,1,24,2.0,100000.0,2,9,0
30.0,0,3,27,7.0,170000.0,3,1,0
27.0,1,1,112,4.0,160000.0,4,9,0
34.0,0,2,88,12.0,190000.0,4,9,0
31.0,1,1,24,9.0,190000.0,2,9,0
28.0,0,1,112,5.0,150000.0,1,9,0
26.0,1,1,24,3.0,120000.0,3,9,0
29.0,0,2,27,6.0,150000.0,1,9,0
32.0,1,1,112,8.0,180000.0,2,9,0
33.0,0,2,88,11.0,195000.0,4,9,0
24.0,1,1,24,2.0,95000.0,1,1,0
27.0,1,1,112,4.0,160000.0,1,1,0
25.0,0,1,24,2.0,100000.0,4,9,0
30.0,0,3,27,7.0,170000.0,3,9,0
31.0,1,1,24,9.0,190000.0,0,1,0
28.0,0,1,112,5.0,150000.0,1,9,0
26.0,1,1,24,3.0,120000.0,0,9,0
29.0,0,2,27,6.0,150000.0,3,9,0
32.0,1,1,112,8.0,180000.0,0,9,0
33.0,0,2,88,11.0,195000.0,2,6,0
24.0,1,1,24,2.0,95000.0,1,1,0
27.0,1,1,112,4.0,160000.0,0,2,0
25.0,0,1,24,2.0,100000.0,4,0,0
30.0,0,3,27,7.0,170000.0,3,9,0
31.0,1,1,24,9.0,190000.0,2,4,0
28.0,0,1,112,5.0,150000.0,1,9,0
26.0,1,1,24,3.0,120000.0,3,8,0
29.0,0,2,27,6.0,150000.0,0,9,0
32.0,1,1,112,8.0,180000.0,2,6,0
33.0,0,2,88,11.0,195000.0,2,9,0
24.0,1,1,24,2.0,95000.0,0,9,0
27.0,1,1,112,4.0,160000.0,3,7,0
25.0,0,1,24,2.0,100000.0,3,8,0
30.0,0,3,27,7.0,170000.0,1,9,0
31.0,1,1,24,9.0,190000.0,3,1,0
28.0,0,1,112,5.0,150000.0,3,1,0
26.0,1,1,24,3.0,120000.0,2,4,0
29.0,0,2,27,6.0,150000.0,3,8,0
32.0,1,1,112,8.0,180000.0,0,2,0
33.0,0,2,88,11.0,195000.0,1,3,0
24.0,1,1,24,2.0,95000.0,3,9,0
27.0,1,1,112,4.0,160000.0,2,6,0
25.0,0,1,24,2.0,100000.0,4,9,0
30.0,0,3,27,7.0,170000.0,1,1,0
31.0,1,1,24,9.0,190000.0,4,5,0
28.0,0,1,112,5.0,150000.0,1,1,0
26.0,1,1,24,3.0,120000.0,0,9,0
29.0,0,2,27,6.0,150000.0,4,9,0
32.0,1,1,112,8.0,180000.0,4,1,0
33.0,0,2,88,11.0,195000.0,0,1,0
24.0,1,1,24,2.0,95000.0,1,1,0
27.0,1,1,112,4.0,160000.0,1,9,0
25.0,0,1,24,2.0,100000.0,2,9,0
30.0,0,3,27,7.0,170000.0,0,2,0
31.0,1,1,24,9.0,190000.0,4,9,0
28.0,0,1,112,5.0,150000.0,1,3,0
26.0,1,1,24,3.0,120000.0,2,4,0
29.0,0,2,27,6.0,150000.0,1,1,0
32.0,1,1,112,8.0,180000.0,0,1,0
33.0,0,2,88,11.0,195000.0,3,9,0
24.0,1,1,24,2.0,95000.0,1,3,0
27.0,1,1,112,4.0,160000.0,4,1,0
25.0,0,1,24,2.0,100000.0,2,4,0
30.0,0,3,27,7.0,170000.0,1,3,0
31.0,1,1,24,9.0,190000.0,1,3,0
28.0,0,1,112,5.0,150000.0,0,2,0
26.0,1,1,24,3.0,120000.0,3,1,0
29.0,0,2,27,6.0,150000.0,3,8,0
32.0,1,1,112,8.0,180000.0,3,1,0
33.0,0,2,88,11.0,195000.0,0,2,0
24.0,1,1,24,2.0,95000.0,1,9,0
27.0,1,1,112,4.0,160000.0,1,1,0
25.0,0,1,24,2.0,100000.0,1,1,0
30.0,0,3,27,7.0,170000.0,0,1,0
31.0,1,1,24,9.0,190000.0,4,1,0
28.0,0,1,112,5.0,150000.0,4,5,0
26.0,1,1,24,3.0,120000.0,3,8,0
29.0,0,2,27,6.0,150000.0,0,1,0
32.0,1,1,112,8.0,180000.0,4,1,0
33.0,0,2,88,11.0,195000.0,2,9,0
24.0,1,1,24,2.0,95000.0,4,9,0
27.0,1,1,112,4.0,160000.0,0,1,0
25.0,0,1,24,2.0,100000.0,0,1,0
30.0,0,3,27,7.0,170000.0,2,4,0
31.0,1,1,24,9.0,190000.0,1,9,0
28.0,0,1,112,5.0,150000.0,1,9,0
26.0,1,1,24,3.0,120000.0,3,9,0
29.0,0,2,27,6.0,150000.0,1,3,0
32.0,1,1,112,8.0,180000.0,4,5,0
33.0,0,2,88,11.0,195000.0,4,0,0
24.0,1,1,24,2.0,95000.0,2,9,0
27.0,1,1,112,4.0,160000.0,1,3,0
25.0,0,1,24,2.0,100000.0,1,1,0
30.0,0,3,27,7.0,170000.0,4,0,0
31.0,1,1,24,9.0,190000.0,3,9,0
28.0,0,1,112,5.0,150000.0,1,3,0
26.0,1,1,24,3.0,120000.0,3,8,0
29.0,0,2,27,6.0,150000.0,0,2,0
32.0,1,1,112,8.0,180000.0,0,2,0
33.0,0,2,88,11.0,195000.0,2,9,0
24.0,1,1,24,2.0,95000.0,1,1,0
27.0,1,1,112,4.0,160000.0,4,1,0
25.0,0,1,24,2.0,100000.0,2,9,0
30.0,0,3,27,7.0,170000.0,0,2,0
29.0,1,1,112,7.0,180000.0,1,3,0
27.0,0,1,24,5.0,120000.0,1,9,0
33.0,1,2,27,10.0,195000.0,1,9,0
28.0,1,1,112,4.0,160000.0,1,9,0
26.0,0,1,24,3.0,100000.0,4,1,0
31.0,1,1,88,8.0,190000.0,2,6,0
30.0,1,2,112,6.0,170000.0,1,3,0
32.0,0,1,27,9.0,185000.0,2,6,0
29.0,1,1,24,7.0,130000.0,0,2,0
35.0,0,1,88,12.0,190000.0,3,8,0
27.0,1,1,112,5.0,150000.0,2,4,0
28.0,0,2,27,6.0,150000.0,4,1,0
37.0,1,3,88,14.0,195000.0,4,5,0
26.0,1,1,24,3.0,110000.0,3,1,0
30.0,0,1,112,8.0,180000.0,2,6,0
31.0,1,2,27,9.0,185000.0,0,9,0
29.0,0,1,24,7.0,130000.0,2,4,0
32.0,1,1,112,10.0,190000.0,4,5,0
28.0,0,2,27,6.0,155000.0,0,2,0
34.0,1,1,112,12.0,195000.0,3,9,0
25.0,0,1,24,2.0,90000.0,3,1,0
30.0,1,1,88,8.0,185000.0,4,5,0
29.0,0,1,24,6.0,120000.0,3,9,0
31.0,1,1,112,9.0,180000.0,0,1,0
26.0,0,1,24,3.0,100000.0,1,3,0
33.0,1,2,27,10.0,195000.0,0,2,0
